"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"DNK","STINT","TOT","PC_PA","M","1996-08",3.9159,
"DNK","STINT","TOT","PC_PA","M","1996-09",3.833,
"DNK","STINT","TOT","PC_PA","M","1996-10",3.6727,
"DNK","STINT","TOT","PC_PA","M","1996-11",3.6687,
"DNK","STINT","TOT","PC_PA","M","1996-12",3.6461,
"DNK","STINT","TOT","PC_PA","M","1997-01",3.633,
"DNK","STINT","TOT","PC_PA","M","1997-02",3.6232,
"DNK","STINT","TOT","PC_PA","M","1997-03",3.6769,
"DNK","STINT","TOT","PC_PA","M","1997-04",3.6727,
"DNK","STINT","TOT","PC_PA","M","1997-05",3.633,
"DNK","STINT","TOT","PC_PA","M","1997-06",3.6215,
"DNK","STINT","TOT","PC_PA","M","1997-07",3.621,
"DNK","STINT","TOT","PC_PA","M","1997-08",3.6545,
"DNK","STINT","TOT","PC_PA","M","1997-09",3.6654,
"DNK","STINT","TOT","PC_PA","M","1997-10",3.9343,
"DNK","STINT","TOT","PC_PA","M","1997-11",4.0112,
"DNK","STINT","TOT","PC_PA","M","1997-12",4.022,
"DNK","STINT","TOT","PC_PA","M","1998-01",3.9297,
"DNK","STINT","TOT","PC_PA","M","1998-02",3.8783,
"DNK","STINT","TOT","PC_PA","M","1998-03",3.8803,
"DNK","STINT","TOT","PC_PA","M","1998-04",3.9228,
"DNK","STINT","TOT","PC_PA","M","1998-05",4.5686,
"DNK","STINT","TOT","PC_PA","M","1998-06",4.1395,
"DNK","STINT","TOT","PC_PA","M","1998-07",4.1745,
"DNK","STINT","TOT","PC_PA","M","1998-08",4.3344,
"DNK","STINT","TOT","PC_PA","M","1998-09",4.912,
"DNK","STINT","TOT","PC_PA","M","1998-10",4.848,
"DNK","STINT","TOT","PC_PA","M","1998-11",4.4296,
"DNK","STINT","TOT","PC_PA","M","1998-12",4.2318,
"DNK","STINT","TOT","PC_PA","M","1999-01",3.869,
"DNK","STINT","TOT","PC_PA","M","1999-02",3.615,
"DNK","STINT","TOT","PC_PA","M","1999-03",3.459,
"DNK","STINT","TOT","PC_PA","M","1999-04",3.1213,
"DNK","STINT","TOT","PC_PA","M","1999-05",3.108,
"DNK","STINT","TOT","PC_PA","M","1999-06",3.1266,
"DNK","STINT","TOT","PC_PA","M","1999-07",3.1731,
"DNK","STINT","TOT","PC_PA","M","1999-08",3.2069,
"DNK","STINT","TOT","PC_PA","M","1999-09",3.1756,
"DNK","STINT","TOT","PC_PA","M","1999-10",3.6907,
"DNK","STINT","TOT","PC_PA","M","1999-11",3.8526,
"DNK","STINT","TOT","PC_PA","M","1999-12",3.7988,
"DNK","STINT","TOT","PC_PA","M","2000-01",3.7165,
"DNK","STINT","TOT","PC_PA","M","2000-02",3.9332,
"DNK","STINT","TOT","PC_PA","M","2000-03",4.1848,
"DNK","STINT","TOT","PC_PA","M","2000-04",4.3271,
"DNK","STINT","TOT","PC_PA","M","2000-05",4.6999,
"DNK","STINT","TOT","PC_PA","M","2000-06",5.1762,
"DNK","STINT","TOT","PC_PA","M","2000-07",5.7755,
"DNK","STINT","TOT","PC_PA","M","2000-08",5.6575,
"DNK","STINT","TOT","PC_PA","M","2000-09",6.1017,
"DNK","STINT","TOT","PC_PA","M","2000-10",5.553,
"DNK","STINT","TOT","PC_PA","M","2000-11",5.4961,
"DNK","STINT","TOT","PC_PA","M","2000-12",5.3859,
"DNK","STINT","TOT","PC_PA","M","2001-01",5.342,
"DNK","STINT","TOT","PC_PA","M","2001-02",5.272,
"DNK","STINT","TOT","PC_PA","M","2001-03",5.1622,
"DNK","STINT","TOT","PC_PA","M","2001-04",5.1257,
"DNK","STINT","TOT","PC_PA","M","2001-05",5.1075,
"DNK","STINT","TOT","PC_PA","M","2001-06",4.9618,
"DNK","STINT","TOT","PC_PA","M","2001-07",4.9324,
"DNK","STINT","TOT","PC_PA","M","2001-08",4.8076,
"DNK","STINT","TOT","PC_PA","M","2001-09",4.4334,
"DNK","STINT","TOT","PC_PA","M","2001-10",3.9596,
"DNK","STINT","TOT","PC_PA","M","2001-11",3.701,
"DNK","STINT","TOT","PC_PA","M","2001-12",3.6365,
"DNK","STINT","TOT","PC_PA","M","2002-01",3.6348,
"DNK","STINT","TOT","PC_PA","M","2002-02",3.6046,
"DNK","STINT","TOT","PC_PA","M","2002-03",3.6376,
"DNK","STINT","TOT","PC_PA","M","2002-04",3.6666,
"DNK","STINT","TOT","PC_PA","M","2002-05",3.7262,
"DNK","STINT","TOT","PC_PA","M","2002-06",3.7322,
"DNK","STINT","TOT","PC_PA","M","2002-07",3.678,
"DNK","STINT","TOT","PC_PA","M","2002-08",3.579,
"DNK","STINT","TOT","PC_PA","M","2002-09",3.4523,
"DNK","STINT","TOT","PC_PA","M","2002-10",3.4359,
"DNK","STINT","TOT","PC_PA","M","2002-11",3.3108,
"DNK","STINT","TOT","PC_PA","M","2002-12",3.0713,
"DNK","STINT","TOT","PC_PA","M","2003-01",2.9731,
"DNK","STINT","TOT","PC_PA","M","2003-02",2.8343,
"DNK","STINT","TOT","PC_PA","M","2003-03",2.6663,
"DNK","STINT","TOT","PC_PA","M","2003-04",2.668,
"DNK","STINT","TOT","PC_PA","M","2003-05",2.5404,
"DNK","STINT","TOT","PC_PA","M","2003-06",2.2132,
"DNK","STINT","TOT","PC_PA","M","2003-07",2.1779,
"DNK","STINT","TOT","PC_PA","M","2003-08",2.185,
"DNK","STINT","TOT","PC_PA","M","2003-09",2.186,
"DNK","STINT","TOT","PC_PA","M","2003-10",2.1955,
"DNK","STINT","TOT","PC_PA","M","2003-11",2.2126,
"DNK","STINT","TOT","PC_PA","M","2003-12",2.2246,
"DNK","STINT","TOT","PC_PA","M","2004-01",2.1933,
"DNK","STINT","TOT","PC_PA","M","2004-02",2.1793,
"DNK","STINT","TOT","PC_PA","M","2004-03",2.1447,
"DNK","STINT","TOT","PC_PA","M","2004-04",2.1688,
"DNK","STINT","TOT","PC_PA","M","2004-05",2.1964,
"DNK","STINT","TOT","PC_PA","M","2004-06",2.2099,
"DNK","STINT","TOT","PC_PA","M","2004-07",2.2183,
"DNK","STINT","TOT","PC_PA","M","2004-08",2.2088,
"DNK","STINT","TOT","PC_PA","M","2004-09",2.2108,
"DNK","STINT","TOT","PC_PA","M","2004-10",2.2057,
"DNK","STINT","TOT","PC_PA","M","2004-11",2.2064,
"DNK","STINT","TOT","PC_PA","M","2004-12",2.1976,
"DNK","STINT","TOT","PC_PA","M","2005-01",2.1958,
"DNK","STINT","TOT","PC_PA","M","2005-02",2.1894,
"DNK","STINT","TOT","PC_PA","M","2005-03",2.186,
"DNK","STINT","TOT","PC_PA","M","2005-04",2.181,
"DNK","STINT","TOT","PC_PA","M","2005-05",2.1759,
"DNK","STINT","TOT","PC_PA","M","2005-06",2.1609,
"DNK","STINT","TOT","PC_PA","M","2005-07",2.1628,
"DNK","STINT","TOT","PC_PA","M","2005-08",2.1729,
"DNK","STINT","TOT","PC_PA","M","2005-09",2.1766,
"DNK","STINT","TOT","PC_PA","M","2005-10",2.2178,
"DNK","STINT","TOT","PC_PA","M","2005-11",2.3908,
"DNK","STINT","TOT","PC_PA","M","2005-12",2.4802,
"DNK","STINT","TOT","PC_PA","M","2006-01",2.5246,
"DNK","STINT","TOT","PC_PA","M","2006-02",2.6574,
"DNK","STINT","TOT","PC_PA","M","2006-03",2.8477,
"DNK","STINT","TOT","PC_PA","M","2006-04",2.9226,
"DNK","STINT","TOT","PC_PA","M","2006-05",2.9779,
"DNK","STINT","TOT","PC_PA","M","2006-06",3.0805,
"DNK","STINT","TOT","PC_PA","M","2006-07",3.2044,
"DNK","STINT","TOT","PC_PA","M","2006-08",3.3311,
"DNK","STINT","TOT","PC_PA","M","2006-09",3.4463,
"DNK","STINT","TOT","PC_PA","M","2006-10",3.6145,
"DNK","STINT","TOT","PC_PA","M","2006-11",3.7245,
"DNK","STINT","TOT","PC_PA","M","2006-12",3.8371,
"DNK","STINT","TOT","PC_PA","M","2007-01",3.9204,
"DNK","STINT","TOT","PC_PA","M","2007-02",3.9949,
"DNK","STINT","TOT","PC_PA","M","2007-03",4.0726,
"DNK","STINT","TOT","PC_PA","M","2007-04",4.1684,
"DNK","STINT","TOT","PC_PA","M","2007-05",4.2832,
"DNK","STINT","TOT","PC_PA","M","2007-06",4.373,
"DNK","STINT","TOT","PC_PA","M","2007-07",4.4158,
"DNK","STINT","TOT","PC_PA","M","2007-08",4.6605,
"DNK","STINT","TOT","PC_PA","M","2007-09",4.8493,
"DNK","STINT","TOT","PC_PA","M","2007-10",4.8356,
"DNK","STINT","TOT","PC_PA","M","2007-11",4.8184,
"DNK","STINT","TOT","PC_PA","M","2007-12",4.9196,
"DNK","STINT","TOT","PC_PA","M","2008-01",4.7199,
"DNK","STINT","TOT","PC_PA","M","2008-02",4.6148,
"DNK","STINT","TOT","PC_PA","M","2008-03",4.8007,
"DNK","STINT","TOT","PC_PA","M","2008-04",4.9955,
"DNK","STINT","TOT","PC_PA","M","2008-05",5.1507,
"DNK","STINT","TOT","PC_PA","M","2008-06",5.3286,
"DNK","STINT","TOT","PC_PA","M","2008-07",5.3789,
"DNK","STINT","TOT","PC_PA","M","2008-08",5.3833,
"DNK","STINT","TOT","PC_PA","M","2008-09",5.4176,
"DNK","STINT","TOT","PC_PA","M","2008-10",5.9903,
"DNK","STINT","TOT","PC_PA","M","2008-11",6.0757,
"DNK","STINT","TOT","PC_PA","M","2008-12",5.3699,
"DNK","STINT","TOT","PC_PA","M","2009-01",4.4204,
"DNK","STINT","TOT","PC_PA","M","2009-02",3.8595,
"DNK","STINT","TOT","PC_PA","M","2009-03",3.2773,
"DNK","STINT","TOT","PC_PA","M","2009-04",2.9361,
"DNK","STINT","TOT","PC_PA","M","2009-05",2.6695,
"DNK","STINT","TOT","PC_PA","M","2009-06",2.3308,
"DNK","STINT","TOT","PC_PA","M","2009-07",2.0642,
"DNK","STINT","TOT","PC_PA","M","2009-08",1.938,
"DNK","STINT","TOT","PC_PA","M","2009-09",1.7625,
"DNK","STINT","TOT","PC_PA","M","2009-10",1.5828,
"DNK","STINT","TOT","PC_PA","M","2009-11",1.5587,
"DNK","STINT","TOT","PC_PA","M","2009-12",1.5521,
"DNK","STINT","TOT","PC_PA","M","2010-01",1.4587,
"DNK","STINT","TOT","PC_PA","M","2010-02",1.3927,
"DNK","STINT","TOT","PC_PA","M","2010-03",1.3717,
"DNK","STINT","TOT","PC_PA","M","2010-04",1.2835,
"DNK","STINT","TOT","PC_PA","M","2010-05",1.252,
"DNK","STINT","TOT","PC_PA","M","2010-06",1.152,
"DNK","STINT","TOT","PC_PA","M","2010-07",1.1341,
"DNK","STINT","TOT","PC_PA","M","2010-08",1.1451,
"DNK","STINT","TOT","PC_PA","M","2010-09",1.146,
"DNK","STINT","TOT","PC_PA","M","2010-10",1.1913,
"DNK","STINT","TOT","PC_PA","M","2010-11",1.2388,
"DNK","STINT","TOT","PC_PA","M","2010-12",1.2117,
"DNK","STINT","TOT","PC_PA","M","2011-01",1.2161,
"DNK","STINT","TOT","PC_PA","M","2011-02",1.2398,
"DNK","STINT","TOT","PC_PA","M","2011-03",1.3074,
"DNK","STINT","TOT","PC_PA","M","2011-04",1.4083,
"DNK","STINT","TOT","PC_PA","M","2011-05",1.457,
"DNK","STINT","TOT","PC_PA","M","2011-06",1.5136,
"DNK","STINT","TOT","PC_PA","M","2011-07",1.6625,
"DNK","STINT","TOT","PC_PA","M","2011-08",1.6041,
"DNK","STINT","TOT","PC_PA","M","2011-09",1.4366,
"DNK","STINT","TOT","PC_PA","M","2011-10",1.3974,
"DNK","STINT","TOT","PC_PA","M","2011-11",1.2877,
"DNK","STINT","TOT","PC_PA","M","2011-12",1.0837,
"DNK","STINT","TOT","PC_PA","M","2012-01",1.0069,
"DNK","STINT","TOT","PC_PA","M","2012-02",1.0007,
"DNK","STINT","TOT","PC_PA","M","2012-03",0.9878,
"DNK","STINT","TOT","PC_PA","M","2012-04",0.9652,
"DNK","STINT","TOT","PC_PA","M","2012-05",0.9009,
"DNK","STINT","TOT","PC_PA","M","2012-06",0.6214,
"DNK","STINT","TOT","PC_PA","M","2012-07",0.4068,
"DNK","STINT","TOT","PC_PA","M","2012-08",0.3124,
"DNK","STINT","TOT","PC_PA","M","2012-09",0.3217,
"DNK","STINT","TOT","PC_PA","M","2012-10",0.3345,
"DNK","STINT","TOT","PC_PA","M","2012-11",0.3009,
"DNK","STINT","TOT","PC_PA","M","2012-12",0.2771,
"DNK","STINT","TOT","PC_PA","M","2013-01",0.3051,
"DNK","STINT","TOT","PC_PA","M","2013-02",0.3285,
"DNK","STINT","TOT","PC_PA","M","2013-03",0.2743,
"DNK","STINT","TOT","PC_PA","M","2013-04",0.26,
"DNK","STINT","TOT","PC_PA","M","2013-05",0.2403,
"DNK","STINT","TOT","PC_PA","M","2013-06",0.2582,
"DNK","STINT","TOT","PC_PA","M","2013-07",0.2684,
"DNK","STINT","TOT","PC_PA","M","2013-08",0.2681,
"DNK","STINT","TOT","PC_PA","M","2013-09",0.2711,
"DNK","STINT","TOT","PC_PA","M","2013-10",0.273,
"DNK","STINT","TOT","PC_PA","M","2013-11",0.2536,
"DNK","STINT","TOT","PC_PA","M","2013-12",0.2585,
"DNK","STINT","TOT","PC_PA","M","2014-01",0.28,
"DNK","STINT","TOT","PC_PA","M","2014-02",0.27,
"DNK","STINT","TOT","PC_PA","M","2014-03",0.29,
"DNK","STINT","TOT","PC_PA","M","2014-04",0.31,
"DNK","STINT","TOT","PC_PA","M","2014-05",0.35,
"DNK","STINT","TOT","PC_PA","M","2014-06",0.36,
"DNK","STINT","TOT","PC_PA","M","2014-07",0.38,
"DNK","STINT","TOT","PC_PA","M","2014-08",0.37,
"DNK","STINT","TOT","PC_PA","M","2014-09",0.28,
"DNK","STINT","TOT","PC_PA","M","2014-10",0.3,
"DNK","STINT","TOT","PC_PA","M","2014-11",0.3,
"DNK","STINT","TOT","PC_PA","M","2014-12",0.3,
"DNK","STINT","TOT","PC_PA","M","2015-01",0.18,
"DNK","STINT","TOT","PC_PA","M","2015-02",-0.33,
"DNK","STINT","TOT","PC_PA","M","2015-03",-0.19,
"DNK","STINT","TOT","PC_PA","M","2015-04",-0.19,
"DNK","STINT","TOT","PC_PA","M","2015-05",-0.18,
"DNK","STINT","TOT","PC_PA","M","2015-06",-0.2,
"DNK","STINT","TOT","PC_PA","M","2015-07",-0.16,
"DNK","STINT","TOT","PC_PA","M","2015-08",-0.07,
"DNK","STINT","TOT","PC_PA","M","2015-09",-0.01,
"DNK","STINT","TOT","PC_PA","M","2015-10",-0.07,
"DNK","STINT","TOT","PC_PA","M","2015-11",-0.14,
"DNK","STINT","TOT","PC_PA","M","2015-12",-0.13,
"DNK","STINT","TOT","PC_PA","M","2016-01",-0.06,
"DNK","STINT","TOT","PC_PA","M","2016-02",-0.08,
"DNK","STINT","TOT","PC_PA","M","2016-03",-0.13,
"DNK","STINT","TOT","PC_PA","M","2016-04",-0.09,
"DNK","STINT","TOT","PC_PA","M","2016-05",-0.09,
"DNK","STINT","TOT","PC_PA","M","2016-06",-0.17,
"DNK","STINT","TOT","PC_PA","M","2016-07",-0.19,
"DNK","STINT","TOT","PC_PA","M","2016-08",-0.21,
"DNK","STINT","TOT","PC_PA","M","2016-09",-0.19,
"DNK","STINT","TOT","PC_PA","M","2016-10",-0.2,
"DNK","STINT","TOT","PC_PA","M","2016-11",-0.18,
"DNK","STINT","TOT","PC_PA","M","2016-12",-0.2,
"DNK","STINT","TOT","PC_PA","M","2017-01",-0.23,
"DNK","STINT","TOT","PC_PA","M","2017-02",-0.23,
"DNK","STINT","TOT","PC_PA","M","2017-03",-0.25,
"DNK","STINT","TOT","PC_PA","M","2017-04",-0.26,
"DNK","STINT","TOT","PC_PA","M","2017-05",-0.23,
"DNK","STINT","TOT","PC_PA","M","2017-06",-0.23,
"DNK","STINT","TOT","PC_PA","M","2017-07",-0.24,
"DNK","STINT","TOT","PC_PA","M","2017-08",-0.27,
"DNK","STINT","TOT","PC_PA","M","2017-09",-0.31,
"DNK","STINT","TOT","PC_PA","M","2017-10",-0.31,
"DNK","STINT","TOT","PC_PA","M","2017-11",-0.31,
"DNK","STINT","TOT","PC_PA","M","2017-12",-0.3,
"DNK","STINT","TOT","PC_PA","M","2018-01",-0.31,
"DNK","STINT","TOT","PC_PA","M","2018-02",-0.3,
"DNK","STINT","TOT","PC_PA","M","2018-03",-0.3,
"DNK","STINT","TOT","PC_PA","M","2018-04",-0.29,
"DNK","STINT","TOT","PC_PA","M","2018-05",-0.28,
"DNK","STINT","TOT","PC_PA","M","2018-06",-0.3,
"DNK","STINT","TOT","PC_PA","M","2018-07",-0.3,
"DNK","STINT","TOT","PC_PA","M","2018-08",-0.3,
"DNK","STINT","TOT","PC_PA","M","2018-09",-0.3,
"DNK","STINT","TOT","PC_PA","M","2018-10",-0.31,
"DNK","STINT","TOT","PC_PA","M","2018-11",-0.3,
"DNK","STINT","TOT","PC_PA","M","2018-12",-0.29,
"DNK","STINT","TOT","PC_PA","M","2019-01",-0.3,
"DNK","STINT","TOT","PC_PA","M","2019-02",-0.32,
"DNK","STINT","TOT","PC_PA","M","2019-03",-0.32,
"DNK","STINT","TOT","PC_PA","M","2019-04",-0.37,
"DNK","STINT","TOT","PC_PA","M","2019-05",-0.34,
"DNK","STINT","TOT","PC_PA","M","2019-06",-0.36,
"DNK","STINT","TOT","PC_PA","M","2019-07",-0.39,
"DNK","STINT","TOT","PC_PA","M","2019-08",-0.43,
"DNK","STINT","TOT","PC_PA","M","2019-09",-0.45,
"DNK","STINT","TOT","PC_PA","M","2019-10",-0.43,
"DNK","STINT","TOT","PC_PA","M","2019-11",-0.41,
"DNK","STINT","TOT","PC_PA","M","2019-12",-0.4,
"DNK","STINT","TOT","PC_PA","M","2020-01",-0.41,
"DNK","STINT","TOT","PC_PA","M","2020-02",-0.41,
"DNK","STINT","TOT","PC_PA","M","2020-03",-0.36,
"DNK","STINT","TOT","PC_PA","M","2020-04",-0.12,
"DNK","STINT","TOT","PC_PA","M","2020-05",-0.13,
"DNK","STINT","TOT","PC_PA","M","2020-06",-0.17,
"DNK","STINT","TOT","PC_PA","M","2020-07",-0.19,
"DNK","STINT","TOT","PC_PA","M","2020-08",-0.21,
"DNK","STINT","TOT","PC_PA","M","2020-09",-0.23,
"DNK","STINT","TOT","PC_PA","M","2020-10",-0.2,
"GBR","STINT","TOT","PC_PA","M","1992-02",10.42031,
"GBR","STINT","TOT","PC_PA","M","1992-03",10.67045,
"GBR","STINT","TOT","PC_PA","M","1992-04",10.65483,
"GBR","STINT","TOT","PC_PA","M","1992-05",10.109,
"GBR","STINT","TOT","PC_PA","M","1992-06",10.05078,
"GBR","STINT","TOT","PC_PA","M","1992-07",10.20245,
"GBR","STINT","TOT","PC_PA","M","1992-08",10.4122,
"GBR","STINT","TOT","PC_PA","M","1992-09",10.03729,
"GBR","STINT","TOT","PC_PA","M","1992-10",8.39347,
"GBR","STINT","TOT","PC_PA","M","1992-11",7.26711,
"GBR","STINT","TOT","PC_PA","M","1992-12",7.23132,
"GBR","STINT","TOT","PC_PA","M","1993-01",6.98363,
"GBR","STINT","TOT","PC_PA","M","1993-02",6.23086,
"GBR","STINT","TOT","PC_PA","M","1993-03",6.03193,
"GBR","STINT","TOT","PC_PA","M","1993-04",6.02379,
"GBR","STINT","TOT","PC_PA","M","1993-05",6.04427,
"GBR","STINT","TOT","PC_PA","M","1993-06",5.9517,
"GBR","STINT","TOT","PC_PA","M","1993-07",6.00355,
"GBR","STINT","TOT","PC_PA","M","1993-08",5.91406,
"GBR","STINT","TOT","PC_PA","M","1993-09",5.95987,
"GBR","STINT","TOT","PC_PA","M","1993-10",5.81362,
"GBR","STINT","TOT","PC_PA","M","1993-11",5.6076,
"GBR","STINT","TOT","PC_PA","M","1993-12",5.38281,
"GBR","STINT","TOT","PC_PA","M","1994-01",5.44345,
"GBR","STINT","TOT","PC_PA","M","1994-02",5.26328,
"GBR","STINT","TOT","PC_PA","M","1994-03",5.22758,
"GBR","STINT","TOT","PC_PA","M","1994-04",5.28981,
"GBR","STINT","TOT","PC_PA","M","1994-05",5.22727,
"GBR","STINT","TOT","PC_PA","M","1994-06",5.18786,
"GBR","STINT","TOT","PC_PA","M","1994-07",5.26637,
"GBR","STINT","TOT","PC_PA","M","1994-08",5.57745,
"GBR","STINT","TOT","PC_PA","M","1994-09",5.76811,
"GBR","STINT","TOT","PC_PA","M","1994-10",5.9747,
"GBR","STINT","TOT","PC_PA","M","1994-11",6.12536,
"GBR","STINT","TOT","PC_PA","M","1994-12",6.42685,
"GBR","STINT","TOT","PC_PA","M","1995-01",6.63778,
"GBR","STINT","TOT","PC_PA","M","1995-02",6.80391,
"GBR","STINT","TOT","PC_PA","M","1995-03",6.72554,
"GBR","STINT","TOT","PC_PA","M","1995-04",6.73633,
"GBR","STINT","TOT","PC_PA","M","1995-05",6.77616,
"GBR","STINT","TOT","PC_PA","M","1995-06",6.71484,
"GBR","STINT","TOT","PC_PA","M","1995-07",6.87686,
"GBR","STINT","TOT","PC_PA","M","1995-08",6.87568,
"GBR","STINT","TOT","PC_PA","M","1995-09",6.79539,
"GBR","STINT","TOT","PC_PA","M","1995-10",6.81783,
"GBR","STINT","TOT","PC_PA","M","1995-11",6.72088,
"GBR","STINT","TOT","PC_PA","M","1995-12",6.54985,
"GBR","STINT","TOT","PC_PA","M","1996-01",6.44718,
"GBR","STINT","TOT","PC_PA","M","1996-02",6.24554,
"GBR","STINT","TOT","PC_PA","M","1996-03",6.13988,
"GBR","STINT","TOT","PC_PA","M","1996-04",6.08452,
"GBR","STINT","TOT","PC_PA","M","1996-05",6.11651,
"GBR","STINT","TOT","PC_PA","M","1996-06",5.93477,
"GBR","STINT","TOT","PC_PA","M","1996-07",5.82167,
"GBR","STINT","TOT","PC_PA","M","1996-08",5.83647,
"GBR","STINT","TOT","PC_PA","M","1996-09",5.86365,
"GBR","STINT","TOT","PC_PA","M","1996-10",6.01953,
"GBR","STINT","TOT","PC_PA","M","1996-11",6.38579,
"GBR","STINT","TOT","PC_PA","M","1996-12",6.43164,
"GBR","STINT","TOT","PC_PA","M","1997-01",6.41491,
"GBR","STINT","TOT","PC_PA","M","1997-02",6.28848,
"GBR","STINT","TOT","PC_PA","M","1997-03",6.30413,
"GBR","STINT","TOT","PC_PA","M","1997-04",6.45437,
"GBR","STINT","TOT","PC_PA","M","1997-05",6.53214,
"GBR","STINT","TOT","PC_PA","M","1997-06",6.66462,
"GBR","STINT","TOT","PC_PA","M","1997-07",7.04144,
"GBR","STINT","TOT","PC_PA","M","1997-08",7.24349,
"GBR","STINT","TOT","PC_PA","M","1997-09",7.29687,
"GBR","STINT","TOT","PC_PA","M","1997-10",7.35615,
"GBR","STINT","TOT","PC_PA","M","1997-11",7.62617,
"GBR","STINT","TOT","PC_PA","M","1997-12",7.7179,
"GBR","STINT","TOT","PC_PA","M","1998-01",7.5854,
"GBR","STINT","TOT","PC_PA","M","1998-02",7.54395,
"GBR","STINT","TOT","PC_PA","M","1998-03",7.56676,
"GBR","STINT","TOT","PC_PA","M","1998-04",7.53533,
"GBR","STINT","TOT","PC_PA","M","1998-05",7.4881,
"GBR","STINT","TOT","PC_PA","M","1998-06",7.71396,
"GBR","STINT","TOT","PC_PA","M","1998-07",7.80622,
"GBR","STINT","TOT","PC_PA","M","1998-08",7.72824,
"GBR","STINT","TOT","PC_PA","M","1998-09",7.46768,
"GBR","STINT","TOT","PC_PA","M","1998-10",7.22061,
"GBR","STINT","TOT","PC_PA","M","1998-11",6.97448,
"GBR","STINT","TOT","PC_PA","M","1998-12",6.46034,
"GBR","STINT","TOT","PC_PA","M","1999-01",5.92171,
"GBR","STINT","TOT","PC_PA","M","1999-02",5.53197,
"GBR","STINT","TOT","PC_PA","M","1999-03",5.42287,
"GBR","STINT","TOT","PC_PA","M","1999-04",5.31773,
"GBR","STINT","TOT","PC_PA","M","1999-05",5.34875,
"GBR","STINT","TOT","PC_PA","M","1999-06",5.22114,
"GBR","STINT","TOT","PC_PA","M","1999-07",5.16688,
"GBR","STINT","TOT","PC_PA","M","1999-08",5.25409,
"GBR","STINT","TOT","PC_PA","M","1999-09",5.4107,
"GBR","STINT","TOT","PC_PA","M","1999-10",6.02564,
"GBR","STINT","TOT","PC_PA","M","1999-11",5.8725,
"GBR","STINT","TOT","PC_PA","M","1999-12",6.05531,
"GBR","STINT","TOT","PC_PA","M","2000-01",6.13632,
"GBR","STINT","TOT","PC_PA","M","2000-02",6.23781,
"GBR","STINT","TOT","PC_PA","M","2000-03",6.22838,
"GBR","STINT","TOT","PC_PA","M","2000-04",6.29647,
"GBR","STINT","TOT","PC_PA","M","2000-05",6.30356,
"GBR","STINT","TOT","PC_PA","M","2000-06",6.22682,
"GBR","STINT","TOT","PC_PA","M","2000-07",6.19247,
"GBR","STINT","TOT","PC_PA","M","2000-08",6.21754,
"GBR","STINT","TOT","PC_PA","M","2000-09",6.20569,
"GBR","STINT","TOT","PC_PA","M","2000-10",6.16274,
"GBR","STINT","TOT","PC_PA","M","2000-11",6.08629,
"GBR","STINT","TOT","PC_PA","M","2000-12",5.95539,
"GBR","STINT","TOT","PC_PA","M","2001-01",5.84578,
"GBR","STINT","TOT","PC_PA","M","2001-02",5.75655,
"GBR","STINT","TOT","PC_PA","M","2001-03",5.55126,
"GBR","STINT","TOT","PC_PA","M","2001-04",5.40449,
"GBR","STINT","TOT","PC_PA","M","2001-05",5.24858,
"GBR","STINT","TOT","PC_PA","M","2001-06",5.25854,
"GBR","STINT","TOT","PC_PA","M","2001-07",5.25436,
"GBR","STINT","TOT","PC_PA","M","2001-08",4.99658,
"GBR","STINT","TOT","PC_PA","M","2001-09",4.72946,
"GBR","STINT","TOT","PC_PA","M","2001-10",4.42821,
"GBR","STINT","TOT","PC_PA","M","2001-11",3.99675,
"GBR","STINT","TOT","PC_PA","M","2001-12",4.0506,
"GBR","STINT","TOT","PC_PA","M","2002-01",4.04677,
"GBR","STINT","TOT","PC_PA","M","2002-02",4.05268,
"GBR","STINT","TOT","PC_PA","M","2002-03",4.13055,
"GBR","STINT","TOT","PC_PA","M","2002-04",4.17319,
"GBR","STINT","TOT","PC_PA","M","2002-05",4.1537,
"GBR","STINT","TOT","PC_PA","M","2002-06",4.17758,
"GBR","STINT","TOT","PC_PA","M","2002-07",4.06054,
"GBR","STINT","TOT","PC_PA","M","2002-08",3.98654,
"GBR","STINT","TOT","PC_PA","M","2002-09",3.98872,
"GBR","STINT","TOT","PC_PA","M","2002-10",3.96401,
"GBR","STINT","TOT","PC_PA","M","2002-11",3.97142,
"GBR","STINT","TOT","PC_PA","M","2002-12",4.01777,
"GBR","STINT","TOT","PC_PA","M","2003-01",3.98263,
"GBR","STINT","TOT","PC_PA","M","2003-02",3.75425,
"GBR","STINT","TOT","PC_PA","M","2003-03",3.65503,
"GBR","STINT","TOT","PC_PA","M","2003-04",3.64598,
"GBR","STINT","TOT","PC_PA","M","2003-05",3.63252,
"GBR","STINT","TOT","PC_PA","M","2003-06",3.63966,
"GBR","STINT","TOT","PC_PA","M","2003-07",3.49022,
"GBR","STINT","TOT","PC_PA","M","2003-08",3.52249,
"GBR","STINT","TOT","PC_PA","M","2003-09",3.6967,
"GBR","STINT","TOT","PC_PA","M","2003-10",3.80338,
"GBR","STINT","TOT","PC_PA","M","2003-11",3.98043,
"GBR","STINT","TOT","PC_PA","M","2003-12",4.01864,
"GBR","STINT","TOT","PC_PA","M","2004-01",4.05531,
"GBR","STINT","TOT","PC_PA","M","2004-02",4.16654,
"GBR","STINT","TOT","PC_PA","M","2004-03",4.29673,
